motor_0,motor_1,voltage
2257.0,535.0,1.9707327494125186
2257.0,555.4081632653061,1.7298654133732108
2257.0,575.8163265306123,3.350245674001281
2257.0,596.2244897959183,4.532685323648793
2257.0,616.6326530612245,2.124011963255714
2257.0,637.0408163265306,3.4597308267464215
2257.0,657.4489795918367,3.4378337961973933
2257.0,677.8571428571429,2.5400555436872465
2257.0,698.2653061224489,6.437726981414228
2257.0,718.6734693877551,5.824610126041444
2257.0,739.0816326530612,5.277184362315744
2257.0,759.4897959183673,5.561845759453108
2257.0,779.8979591836735,6.284447767571032
2257.0,800.3061224489795,5.452360606707967
2257.0,820.7142857142858,6.897564622943816
2257.0,841.1224489795918,12.897350993377485
2257.0,861.530612244898,13.729438154240546
2257.0,881.9387755102041,14.627216406750694
2257.0,902.3469387755101,13.663747062593462
2257.0,922.7551020408164,10.598162785729544
2257.0,943.1632653061224,12.2842341380047
2257.0,963.5714285714286,14.539628284554581
2257.0,983.9795918367347,12.875453962828455
2257.0,1004.3877551020407,8.080004272591326
2257.0,1024.795918367347,11.211279641102326
2257.0,1045.204081632653,11.29886776329844
2257.0,1065.612244897959,8.386562700277718
2257.0,1086.0204081632653,7.685857722708823
2257.0,1106.4285714285716,8.364665669728689
2257.0,1126.8367346938776,9.087267677846611
2257.0,1147.2448979591836,8.101901303140354
2257.0,1167.6530612244896,11.101794488357188
2257.0,1188.061224489796,8.605533005767999
2257.0,1208.4693877551022,8.233283486434523
2257.0,1228.8775510204082,6.74428540910062
2257.0,1249.2857142857142,6.174962614825892
2257.0,1269.6938775510203,5.824610126041444
2257.0,1290.1020408163265,3.4597308267464215
2257.0,1310.5102040816328,3.5473189489425336
2257.0,1330.9183673469388,4.291817987609485
2257.0,1351.3265306122448,3.547318948942533
2257.0,1371.7346938775509,2.5181585131382183
2257.0,1392.142857142857,3.021790215765862
2257.0,1412.5510204081634,3.0874813074129457
2257.0,1432.9591836734694,2.321085238196966
2257.0,1453.3673469387754,2.7590258491775264
2257.0,1473.7755102040815,2.1021149327066864
2257.0,1494.1836734693877,0.7444990386669514
2257.0,1514.591836734694,0.9634693441572313
2257.0,1535.0,0.8539841914120914
2277.408163265306,535.0,2.3648792992950227
2277.408163265306,555.4081632653061,1.6422772911770989
2277.408163265306,575.8163265306123,2.124011963255714
2277.408163265306,596.2244897959183,2.71523178807947
2277.408163265306,616.6326530612245,1.2262337107455672
2277.408163265306,637.0408163265306,2.540055543687246
2277.408163265306,657.4489795918367,2.71523178807947
2277.408163265306,677.8571428571429,3.328348643452254
2277.408163265306,698.2653061224489,2.780922879726554
2277.408163265306,718.6734693877551,4.773552659688101
2277.408163265306,739.0816326530612,4.072847682119205
2277.408163265306,759.4897959183673,6.284447767571032
2277.408163265306,779.8979591836735,3.810083315530869
2277.408163265306,800.3061224489795,9.809869685964536
2277.408163265306,820.7142857142858,8.671224097415081
2277.408163265306,841.1224489795918,8.080004272591326
2277.408163265306,861.530612244898,12.546998504593033
2277.408163265306,881.9387755102041,14.254966887417217
2277.408163265306,902.3469387755101,9.459517197180089
2277.408163265306,922.7551020408164,12.415616321298867
2277.408163265306,943.1632653061224,13.225806451612904
2277.408163265306,963.5714285714286,11.123691518906217
2277.408163265306,983.9795918367347,13.554261909848323
2277.408163265306,1004.3877551020407,11.036103396710104
2277.408163265306,1024.795918367347,9.24054689168981
2277.408163265306,1045.204081632653,11.802499465926084
2277.408163265306,1065.612244897959,9.634693441572312
2277.408163265306,1086.0204081632653,11.342661824396496
2277.408163265306,1106.4285714285716,13.006836146122621
2277.408163265306,1126.8367346938776,9.853663747062594
2277.408163265306,1147.2448979591836,7.773445844904934
2277.408163265306,1167.6530612244896,9.306237983336894
2277.408163265306,1188.061224489796,10.160222174748986
2277.408163265306,1208.4693877551022,10.795236060670796
2277.408163265306,1228.8775510204082,7.6420636616107664
2277.408163265306,1249.2857142857142,6.612903225806451
2277.408163265306,1269.6938775510203,4.839243751335185
2277.408163265306,1290.1020408163265,4.532685323648793
2277.408163265306,1310.5102040816328,4.138538773766289
2277.408163265306,1330.9183673469388,2.8904080324716936
2277.408163265306,1351.3265306122448,3.175069429609058
2277.408163265306,1371.7346938775509,1.9050416577654345
2277.408163265306,1392.142857142857,0.7226020081179234
2277.408163265306,1412.5510204081634,1.160542619098483
2277.408163265306,1432.9591836734694,0.8320871608630634
2277.408163265306,1453.3673469387754,0.6569109164708395
2277.408163265306,1473.7755102040815,1.291924802392651
2277.408163265306,1494.1836734693877,1.2262337107455672
2277.408163265306,1514.591836734694,1.138645588549455
2277.408163265306,1535.0,1.8393505661183505
2297.816326530612,535.0,1.1824396496475111
2297.816326530612,555.4081632653061,2.189703054902798
2297.816326530612,575.8163265306123,1.094851527451399
2297.816326530612,596.2244897959183,0.7882930997650075
2297.816326530612,616.6326530612245,1.1167485580004273
2297.816326530612,637.0408163265306,1.7079683828241827
2297.816326530612,657.4489795918367,3.9195684682760095
2297.816326530612,677.8571428571429,2.408673360393078
2297.816326530612,698.2653061224489,3.503524887844477
2297.816326530612,718.6734693877551,4.13853877376629
2297.816326530612,739.0816326530612,2.846613971373638
2297.816326530612,759.4897959183673,5.561845759453108
2297.816326530612,779.8979591836735,4.401303140354624
2297.816326530612,800.3061224489795,9.393826105533003
2297.816326530612,820.7142857142858,10.0945310831019
2297.816326530612,841.1224489795918,12.437513351847894
2297.816326530612,861.530612244898,14.56152531510361
2297.816326530612,881.9387755102041,14.517731254005554
2297.816326530612,902.3469387755101,20.035782952360606
2297.816326530612,922.7551020408164,15.765861995300147
2297.816326530612,943.1632653061224,24.9626148258919
2297.816326530612,963.5714285714286,17.64900662251656
2297.816326530612,983.9795918367347,17.40813928647725
2297.816326530612,1004.3877551020407,16.992095706045713
2297.816326530612,1024.795918367347,12.24044007690664
2297.816326530612,1045.204081632653,12.590792565691093
2297.816326530612,1065.612244897959,16.138111514633625
2297.816326530612,1086.0204081632653,17.18916898098697
2297.816326530612,1106.4285714285716,15.481200598162784
2297.816326530612,1126.8367346938776,14.057893612475965
2297.816326530612,1147.2448979591836,18.437299722281562
2297.816326530612,1167.6530612244896,11.780602435377055
2297.816326530612,1188.061224489796,13.379085665456097
2297.816326530612,1208.4693877551022,11.255073702200383
2297.816326530612,1228.8775510204082,11.255073702200384
2297.816326530612,1249.2857142857142,7.554475539414655
2297.816326530612,1269.6938775510203,8.47415082247383
2297.816326530612,1290.1020408163265,7.59826960051271
2297.816326530612,1310.5102040816328,6.043580431531723
2297.816326530612,1330.9183673469388,4.3356120487075405
2297.816326530612,1351.3265306122448,2.2991882076479384
2297.816326530612,1371.7346938775509,2.71523178807947
2297.816326530612,1392.142857142857,1.4452040162358468
2297.816326530612,1412.5510204081634,2.0802179021576586
2297.816326530612,1432.9591836734694,1.2043366801965392
2297.816326530612,1453.3673469387754,2.1021149327066864
2297.816326530612,1473.7755102040815,1.0729544969023712
2297.816326530612,1494.1836734693877,1.357615894039735
2297.816326530612,1514.591836734694,1.8174535355693229
2297.816326530612,1535.0,1.0729544969023712
2318.2244897959185,535.0,1.6641743217261267
2318.2244897959185,555.4081632653061,1.379512924588763
2318.2244897959185,575.8163265306123,2.3429822687459945
2318.2244897959185,596.2244897959183,3.1093783379619735
2318.2244897959185,616.6326530612245,2.6495406964323864
2318.2244897959185,637.0408163265306,2.3429822687459945
2318.2244897959185,657.4489795918367,4.4888912625507364
2318.2244897959185,677.8571428571429,6.809976500747703
2318.2244897959185,698.2653061224489,5.058214056825465
2318.2244897959185,718.6734693877551,6.306344798120059
2318.2244897959185,739.0816326530612,9.853663747062594
2318.2244897959185,759.4897959183673,8.955885494552444
2318.2244897959185,779.8979591836735,13.882717368083743
