m0,m1,m2,m3,voltage_mV,std_mV
2977,434,1507,1383,5.679342020935698,4.574220750626256
2266,72,1427,769,4.541581469161047,6.065363573542014
2659,281,659,1099,6.120334482863857,3.752065871417141
2461,86,986,522,5.176610614337596,5.315347836565628
2822,698,923,519,5.35300759910886,5.07333797492167
2590,807,861,728,763.4922025208291,7.417692466331722
2733,949,744,728,6.887813959166235,1.6735788941459542
2372,910,961,1008,304.4404431287575,7.353798202549991
2531,953,1265,504,5.238349559007538,5.232594379895262
2576,498,733,835,33.12875759147923,8.842181797349664
2707,507,1386,825,6.667317728202155,2.571125464176604
2861,678,716,992,6.905575731681265,1.9341258875265999
2179,495,1318,1095,5.35300759910886,5.07333797492167
2799,1025,601,1203,5.308908352916045,5.135477927350265
2422,248,977,1042,5.970397045808283,4.055749916650068
2829,165,973,692,22.60567033906064,6.120053295465399
2238,1009,709,1324,5.203070162053286,5.280129282325192
2157,247,1167,1186,5.0795922727134,5.441432417193721
2737,53,1536,952,4.1887874996185195,6.417335882422636
2815,819,1142,492,4.541581469161047,6.065363573542014
3081,794,648,1344,4.612140263069552,5.989995918959184
2879,744,1468,536,5.273628955961791,5.184383606491333
2914,744,1101,880,5.5999633777886295,4.702592754445912
2250,894,1154,469,5.088412121951964,5.430162788485801
2284,520,1391,1405,6.7289956358531455,2.220188083748341
2567,200,1150,1059,6.781975768303477,2.154463978931683
2285,614,930,1167,7.34766685995056,2.655846679363898
2283,798,920,1130,29.464705343791,7.931583834812121
2508,533,896,1144,28.889431440168458,7.6314396846536505
2239,103,1284,1415,5.18543046357616,5.303648971034857
3100,871,1388,992,3.7566148869289226,6.798902510046809
2531,590,946,716,118.16513565477462,8.162681566995127
2685,143,862,684,12.489700003051851,8.204510487906056
2271,555,1429,428,5.106082338938566,5.436314379962447
2633,491,1552,814,4.523941770683919,6.083931749038955
3131,810,1537,1315,5.397106845301676,5.010039259949297
2466,539,1500,1391,7.144322031311991,2.39855883420171
2960,531,850,1417,5.564714499343852,4.790818040662093
3040,643,681,1129,5.8821985534226515,4.221714604902114
2362,557,1528,571,4.241706595049898,6.3670271126030915
2501,572,1013,1336,22.44636371959593,6.242490057226945
2889,420,995,1298,25.411236915189058,4.996932051950255
3009,152,1034,1391,11.542710654011659,7.754437473124885
2642,758,1183,1249,878.5781426435132,8.093084244904226
2387,675,1304,1107,6.9231849116489155,1.7660663786868678
2912,442,1546,1167,5.705801568651388,4.530312792574346
2845,829,745,1299,4.973754081850642,5.5738027995726664
2608,666,657,897,55.573290200506605,7.700079343755062
2878,405,1285,1395,574.2467116306037,4.671908261520145
2782,342,1415,949,6.332132938627277,3.4500881080669865
2962,705,1180,1192,6.014496292001099,3.9694319173458994
2802,592,1218,658,6.473189489425336,2.9910017907992943
2238,856,808,1151,7.409619434186834,2.845704682776661
2776,780,1192,954,6.138004699850461,3.7561117991511606
2464,860,1179,800,4.850276192510758,5.721893762574818
2765,373,824,510,139.795220801416,8.848026516100935
2961,215,786,696,891.2607196264535,1.7657315439226038
2460,723,1103,495,6.014587847529527,4.085740452296983
2965,968,1527,729,4.559221167638172,6.0466869204227685
2774,584,938,634,212.05938901944035,8.680469382345068
2232,730,917,1192,7.400860621967224,2.9809260890504565
2720,748,839,1170,7.409680471205786,2.953380272363435
3011,1017,1453,1013,4.629779961546678,5.970875084257766
2255,172,1061,907,5.282448805200354,5.172223099329656
2341,545,734,854,8.223822748496964,4.560739714358501
3082,369,1421,1009,6.30558183538316,3.37626751365344
2917,738,1538,702,5.300119022186957,5.1780189819058355
2364,904,1449,475,4.956114383373516,5.595365464864094
2492,470,1052,690,6.879116183965575,2.0503890823761
2574,496,876,1297,7.427320169682914,2.897422589880479
3073,721,625,582,6.499679555650502,2.9692736543371274
2433,517,841,862,8.568987090670493,5.0908927776030595
2563,292,915,1044,7.940672017578661,4.128959119101407
2632,738,1062,748,6.799676503799555,2.227320602948306
2929,620,997,1163,6.561387981810969,2.7327780507369774
2217,918,1379,570,5.441206091494492,4.945537289077367
2718,597,1364,604,5.35300759910886,5.07333797492167
2244,664,1334,1321,7.188604388561663,2.613459218621557
2900,769,1207,1095,6.561387981810969,2.7327780507369774
2426,683,1260,600,5.71462141788995,4.515547476659729
2354,239,882,827,5.679372539445174,4.608232962120157
2525,561,652,1249,6.340830713827937,3.241819543688681
3021,352,691,747,134.55580309457685,7.277989482231787
2212,431,729,656,5.414746543778802,4.984385458734648
2196,421,1105,709,5.061952574236275,5.463859230919549
3041,698,795,1160,6.023316141239663,3.95188302964653
3128,82,1359,527,4.409283730582599,6.202047495600869
2171,161,1329,823,5.3353679006317325,5.098330616979802
2772,234,929,1363,7.542405468916898,3.2592379092815755
2525,574,903,969,324.7520371105075,3.23704544543853
2240,246,776,700,6.199713126010925,3.5783379466224643
2610,303,1591,748,5.220740379039888,5.286072199800419
2170,97,1422,695,4.991393780327768,5.552100349753207
2411,388,1347,1322,6.958555864131596,1.8532707261397183
3028,344,1357,743,6.243842890713218,3.5219086575101968
2379,738,711,1152,6.6320688497573785,2.7428983073774362
2488,239,1407,559,5.273659474471267,5.2144197856025185
2305,697,772,737,24.074831385235143,4.474856561637942
2288,253,1086,1394,5.617603076265755,4.674486813870047
2647,900,631,1182,6.164433729056673,3.656782247767851
2422,905,676,964,23.9066743980224,5.151301788608237
2569,518,636,689,90.53230384228036,7.8852411818162444
2293,1003,1178,856,54.511246070741905,8.211648588684048
2919,924,750,1326,4.409283730582598,6.202047495600869
2633,502,718,1252,6.596728415784173,2.7380709351430825
2542,105,680,883,5.211890011291849,5.268307914681961
2345,735,1479,1189,6.605456709494309,2.53199026353321
2222,181,1480,812,4.276985992004151,6.333020259944044
2250,37,957,1075,4.832636494033632,5.742521139846956
2862,811,1459,623,3.633136997589038,6.8990786605999626
2392,539,1010,1296,7.409588915677358,2.7903091572402206
2739,625,1252,797,6.499649037141026,2.91621682076703
2677,369,930,536,5.626453444013794,4.6937337558703485
2219,629,1440,542,3.3156529435102393,7.162280872557127
2203,850,1061,1409,7.126590777306436,2.265792617607992
2783,857,1577,1129,5.10605182042909,5.407509915677525
2911,457,1523,1367,5.838160344248787,4.373618080895259
2991,864,1543,1413,6.15561387981811,3.676078881869252
2822,826,986,905,5.846919156468399,4.285793357979992
2982,172,1480,691,4.947294534134953,5.606094882768829
2274,897,605,1314,5.538224433118687,4.799157072282365
2664,813,638,1116,6.5614185003204435,2.789325652347653
2679,732,1286,1329,203.07626575518057,5.065627645086478
3069,772,1011,952,6.755485702078311,2.187733257386454
2337,641,1320,1156,7.002746665852841,1.8951108096035192
2977,410,1421,1175,5.423566393017366,4.971485445973839
2637,485,619,1258,5.846949674977875,4.322074737508309
3110,375,595,1356,4.8502761925107585,5.721893762574818
2980,768,1154,797,6.040986358226264,3.956157946110584
2852,330,1009,1143,163.4168523209326,9.168297535415592
2854,985,662,964,5.679342020935698,4.574220750626256
2682,999,1428,825,4.9384746848963905,5.616789955511844
2599,928,1204,720,6.09393597216712,3.888994342635296
2486,254,903,593,5.961577196569721,4.072736693668772
2801,887,1240,926,6.490798669392987,2.887813559079433
2154,890,663,1144,6.190893276772363,3.598141786575121
2651,688,915,613,143.03445539719834,8.153292909183948
3048,397,873,1273,6.843745231482895,1.9704958118159066
2225,278,722,1022,3.536118655964843,6.975246231573067
2260,48,700,777,4.770897549363689,5.813719216458604
2813,399,1060,1069,838.0690939054538,2.186578239434675
2615,107,1567,555,4.153508102664266,6.450415900416266
2481,603,927,1377,6.994048890652181,2.2353239972237455
2574,840,1474,783,4.797357097079379,5.78339378830529
2637,839,1268,447,3.8095339823603016,6.754824211878653
2922,999,623,1149,4.4710226752525415,6.1389952241842805
2611,679,1241,457,4.620990630817591,6.006509646908679
2271,1026,1590,605,4.444563127536852,6.166172269516806
2639,268,1162,837,7.675099948118533,3.4893241283634637
3116,314,659,823,7.214972380748924,2.326773159246784
2147,818,1456,779,4.956114383373516,5.595365464864095
2344,607,1495,826,6.1733146153141885,3.722226767642559
2858,385,1485,486,4.250526444288462,6.3585608011486645
2771,58,1520,1410,6.226203192236091,3.5622304243226584
2751,939,1020,690,6.226203192236091,3.5622304243226584
2967,754,1572,1131,4.823816644795068,5.752786809718027
2369,915,1392,1153,5.397137363811153,5.041113584391642
2458,1027,628,875,10.347911008026367,6.964913284703488
2820,258,1279,1239,434.36475722525716,6.546107960717935
2257,1012,727,1280,6.570268868068484,2.8184997721515215
2898,987,941,843,6.455488753929258,2.935181691172121
2345,150,939,1144,5.10605182042909,5.407509915677526
2579,845,1072,649,5.723441267128513,4.500716437401067
2554,588,1526,710,5.097231971190528,5.418855367007309
3127,539,846,890,6.332071901608326,3.358356223100582
3059,417,1523,1349,5.344187749870296,5.08585729583996
2858,72,1027,752,6.817316202276681,2.1575635034899876
2739,667,706,526,777.8423413800472,8.730536767121315
2781,458,1071,552,6.332010864589375,3.264047346715505
2651,261,1418,728,5.2207403790398885,5.286072199800419
2641,209,1024,1203,8.427381206701865,4.883318226357988
3089,639,645,890,6.605578783532213,2.767672452653098
2325,776,671,910,12.62245551927244,8.256970974481092
2484,389,1187,1040,8.188421277504807,4.50134088804496
2623,516,870,1315,7.002807702871792,2.053269232440392
3116,700,1065,949,6.526108584856717,2.839216293901169
2913,445,1577,1370,6.049806207464828,3.9384905930263394
2531,931,810,527,134.97177037873467,7.548881209298366
2407,842,725,461,296.4308603167821,8.533953046458484
2270,905,805,816,77.9461348307749,2.3939202593536657
2952,856,641,558,6.1732535782952365,3.6373618585416962
3054,50,608,759,7.4716330454420605,3.1239854008564754
2898,959,645,504,6.023316141239662,3.9518830296465306
2873,854,824,701,5.943937498092593,4.106442623075414
2585,299,1570,473,4.99139378032777,5.552100349753207
2231,842,1500,1411,7.852168340098269,3.9557289499364616
3025,148,927,945,1459.4775231177707,5.646923027283885
2745,529,860,663,1829.107943968017,1.8462299877409756
2592,219,1539,1219,6.102725302896207,3.8303492951623235
2907,56,1572,560,5.397137363811152,5.041113584391643
2803,790,861,1012,7.0115054780724515,1.6764646684731228
3070,879,649,575,5.141331217383343,5.36174297143814
2567,941,1291,483,5.061952574236275,5.463859230919549
2840,939,1150,951,6.517288735618153,2.8651402299175457
2727,775,1181,624,6.032166508987702,3.973727174619524
2850,809,1007,648,5.988097781304362,4.098424148232243
2488,180,968,800,6.014496292001099,3.9694319173458994
2855,80,1002,730,39.970091860713524,6.0487585695414445
2688,145,1118,1266,8.037995544297617,4.273008411361564
2457,732,1332,1226,71.69866023743401,8.399810315130193
2882,421,1192,804,4.294625690481278,6.3158742717136205
2269,842,1538,499,3.818353831598865,6.747409483441883
2346,484,1504,983,4.656239509262368,5.941980281833244
3015,296,964,1320,7.153019806512651,2.08452440744802
2545,575,779,842,151.3538010803552,6.585999836578307
3101,415,1500,954,5.679342020935698,4.574220750626256
3115,522,709,1089,6.420270393993958,3.134554737160085
2994,1005,935,1365,4.250526444288461,6.3585608011486645
2424,891,1134,455,5.820490127262185,4.36893132740871
2434,386,1488,718,3.492019409772027,7.00915033794941
2976,812,1249,746,5.247199926755578,5.2504348970974055
2317,420,954,1336,5.10605182042909,5.407509915677525
2629,458,1474,674,4.153508102664266,6.450415900416266
2177,493,1429,1178,3.7566148869289226,6.798902510046809
2954,64,642,438,148.1322672200689,2.5768860590513563
2820,163,1186,644,6.561357463301492,2.6750353553686295
2466,900,639,1028,6.5172276985992,2.7539970420501385
3009,945,1457,1420,5.291268654438918,5.160018858467602
2233,982,987,853,148.47743156224246,2.0178838465529343
2330,436,1315,1077,5.714621417889951,4.515547476659729
2871,630,950,574,5.838129825739311,4.337767772916996
2311,481,1521,453,4.93847468489639,5.616789955511844
2180,818,923,672,7.100192266609699,2.4966421879612537
2954,745,606,954,5.776360362559893,4.4103126755743665
2338,787,1041,513,6.632007812738426,2.626590243417299
2918,372,646,727,42.43934446241646,2.055096555183581
2765,781,1162,553,5.961577196569721,4.072736693668772
2842,200,1124,1184,475.1539963988158,8.80342461580973
3017,135,741,447,183.82503738517417,2.849370565980403
2405,772,1340,582,4.3740043336283465,6.237516857397748
2981,400,740,1108,6.887905514694663,1.9332852086284151
2907,581,924,1124,7.161931211279642,2.2633655765565233
2844,68,1429,1136,6.323252052369762,3.3797948378844636
2260,564,1449,785,4.797357097079379,5.783393788305289
2702,494,949,1158,59.80376598406934,2.115941360524943
2945,106,1216,510,4.920834986419263,5.638077846691989
2482,538,1088,1251,29.22574541459395,7.805121202773825
2205,1021,1001,904,289.0883816034425,4.295350871090881
2395,66,1199,491,4.4710226752525415,6.13899522418428
3104,42,673,472,886.1629078035828,8.072292290069514
2505,863,672,1347,4.4710226752525415,6.13899522418428
3031,487,946,468,5.891018402661215,4.205496121865464
3128,125,1058,951,1202.2388378551589,8.758126451427517
3031,883,1430,883,4.118228705710013,6.483135158020224
2782,40,741,440,5.988036744285409,4.02150308577098
2642,570,740,512,639.8367259743037,7.350340976907624
2250,288,1532,845,4.541581469161047,6.065363573542014
2290,493,661,1195,4.171147801141393,6.433921332830268
2347,989,1176,1160,1407.8846095156714,7.022588610417714
3131,877,998,1264,5.2207098605304125,5.2564451628693005
2684,146,936,650,6.52607806634724,2.78368196604552
3010,516,1450,489,5.255989257484665,5.208574643877741
2623,142,664,1250,5.388286996063114,5.022793795240399
2257,1005,660,582,488.1847590563677,7.1779428861069405
2609,644,643,821,11.817072054200873,7.899165174870042
2959,512,728,1348,4.49748222296823,6.1115827780065395
2656,515,1134,1171,1121.6984466078673,2.376961642278584
2322,307,936,676,5.476485488448745,4.893037420675483
2363,279,675,1273,5.54704428235725,4.785530234988134
2648,810,774,568,101.60121463667714,8.421875406534673
2437,979,1234,522,4.691518906216621,5.903049388872817
3088,811,1155,758,5.829279457991271,4.317368003940495
3118,360,985,721,21.93304239020966,6.582294043464693
2569,607,1534,743,5.211890011291849,5.268307914681961
3063,434,830,1334,5.882259590441603,4.2950530328840895
2365,351,856,592,5.873409222693564,4.27454078402244
2310,72,770,631,5.273628955961791,5.184383606491333
2147,970,809,747,60.10467848750267,1.046254225618976
2404,846,1424,1212,6.049806207464828,3.9384905930263394
2777,790,812,909,6.993896298104801,1.8535093161376612
2724,273,1509,1407,29.039887691885124,7.679829800148169
2265,870,1343,763,5.308908352916044,5.135477927350267
2766,386,891,930,219.88311410870693,3.537479921193867
2919,992,889,1079,5.970427564317759,4.094069513208937
2784,74,674,1347,3.6684163945432906,6.8708323849582325
2650,99,620,549,5.7940305795464955,4.41513211979985
2266,123,668,875,4.99139378032777,5.552100349753207
2950,400,1393,1269,41.9525742362743,2.768963117111925
2467,939,704,923,60.06927701651051,0.3957015157183367
2643,239,966,645,7.294595171971801,2.542504976609143
2991,517,1418,620,4.118228705710014,6.483135158020225
2695,820,1577,788,5.053163243507187,5.503468322608168
2825,704,1034,550,6.2702719199194314,3.414956332142171
2753,206,1589,646,5.85583056123539,4.378228502296094
2281,952,1458,564,4.647419660023805,5.951640539930813
2828,388,941,793,1616.361888485366,2.144148704947283
2781,248,1059,710,10.277108066042056,6.908816108949306
3021,150,1165,1287,637.0223090304271,8.593880260784655
2266,976,1211,683,6.67604602191229,2.3501906630709484
3097,711,733,580,6.614307077242348,2.5639419955818386
2866,137,1110,1109,186.4453566087833,6.255101499875915
3064,243,1588,566,4.876735740226448,5.690709987953073
2968,544,1277,978,5.785210730307932,4.430390205563273
2911,312,1069,771,42.16498306222724,2.0853089169090615
2507,383,1403,1142,6.33204138309885,3.311537528452735
2620,470,906,1195,24.163335062715536,4.981931673064397
3087,983,730,834,4.171147801141393,6.433921332830269
2293,560,1080,1037,6.7378765221106605,2.3242468047140847
2547,364,975,815,30.455946531571392,8.325816175223549
3030,510,855,690,8.445081942197943,4.90996834600654
2951,746,758,1363,4.744438001648,5.843767477381458
2801,583,1079,1067,466.51814325388347,2.4781029694509655
2903,117,632,1302,4.9472945341349535,5.606094882768829
2445,148,1220,1237,5.150151066621906,5.350203715183864
2693,886,1314,782,5.520615253151036,4.858496172961466
2777,66,658,1419,4.241706595049898,6.3670271126030915
2476,316,1156,462,4.532761619922483,6.074661158685962
2206,279,920,1256,5.2207098605304125,5.2564451628693005
2233,817,1522,1117,6.252662739951782,3.501540335418279
2280,220,666,798,4.3034455397198395,6.307265298724039
2307,774,1456,562,4.074129459517198,6.523535174646491
2523,308,778,688,9.259315775017548,5.952818139020439
2801,474,737,425,188.42982268746,7.737375805712225
2451,119,668,905,5.000213629566333,5.541196192800857
2695,128,1118,1326,9.064607684560688,5.73129479382714
3023,174,690,477,1281.1673329874566,3.2786879851496553
2354,389,812,842,5.8910489211706905,4.242463938401955
3094,404,1201,454,4.991454817346721,5.608077512651579
2426,664,929,660,26.774193548387096,5.982213589366052
2213,792,752,453,6.367320780053102,3.2228714931067266
3047,438,1275,515,5.661702322458572,4.603175559254572
2972,807,725,1181,5.617664113284707,4.7408296344971355
3093,467,621,524,15.879390850550859,8.850084531739714
2339,760,759,1367,5.035493026520585,5.49722177702728
3114,435,1575,965,4.541581469161047,6.065363573542014
2974,523,1528,572,4.435743278298288,6.175179511290546
2606,872,846,824,100.69277016510513,8.083525350762885
2343,805,1221,657,6.667378765221107,2.689832087679909
2764,526,1344,433,5.053132724997711,5.475016876530337
2317,465,790,852,6.764366588335826,2.293162527373508
2179,935,1547,828,5.3265480513931704,5.110758275142499
2409,549,1310,989,7.0115054780724515,1.6764646684731228
2497,328,1301,570,5.017853328043459,5.5192809690601194
2358,319,1430,987,4.629779961546678,5.970875084257766
2312,875,714,1343,4.8502761925107585,5.721893762574819
2713,463,1502,616,4.312265388958403,6.298632208773717
2463,210,708,931,5.220709860530412,5.256445162869301
2544,283,1247,946,6.808526871547594,2.262817513011625
2901,679,705,435,6.614276558732872,2.5023069485205824
2490,252,1496,661,4.8502761925107585,5.721893762574818
2507,671,1184,970,271.6666158024842,3.25303691235196
2979,476,1206,671,5.988036744285409,4.02150308577098
2736,347,1215,1279,360.15350810266415,3.2370454454385196
2205,291,1228,1276,5.044312875759148,5.486137650642579
2547,616,661,1045,9.763786736655781,6.464471213301088
2950,443,1480,843,4.6650593585009315,5.9322911799203695
3129,632,608,933,5.167790765099033,5.327006406972449
3102,754,1568,676,4.188787499618519,6.417335882422636
3037,783,1577,1222,4.224066896572771,6.38388949588073
2621,972,901,753,17.286599322489092,8.726081109859503
3045,170,695,739,217.2014526810511,5.582218177931544
2255,269,1461,848,4.762077700125126,5.823765887115337
2843,769,981,768,5.529435102389599,4.845068287326198
2267,614,790,449,6.102725302896208,3.8303492951623244
3129,797,914,789,5.696981719412824,4.545013025688299
2603,409,1405,1236,6.879024628437147,1.8075863455815444
2715,426,897,1024,413.71684926908154,0.9680538554091236
2903,367,855,816,1402.1881771294293,5.85396801819467
2716,821,1020,912,35.23514511551255,8.680469382345063
2406,778,938,849,515.5500961333048,7.950325299250341
2998,124,933,1384,7.029236732078005,1.853074011772042
2375,466,1320,1175,6.526108584856717,2.839216293901169
2908,762,979,488,6.296761986144597,3.3975243445666146
3121,927,914,906,4.268166142765587,6.3415574697406765
2788,45,999,1409,6.411511581774346,3.2551478556483366
2846,971,852,761,6.534958952604756,2.8679919012789106
2781,524,685,1147,5.926297799615468,4.13979897330054
2586,371,1433,1071,6.270302438428907,3.4603766037166186
2165,826,1301,673,4.206427198095645,6.400658842704013
2376,685,1132,422,5.061952574236275,5.463859230919549
2821,84,1135,1098,57.927488021485026,5.762391455209751
2917,669,871,727,6.579058198797571,2.735482845276297
2540,318,1464,1041,6.296761986144596,3.3975243445666146
2351,528,963,505,6.393780327768793,3.1544780821198333
2644,590,1170,1030,1171.1563463240457,6.858755213204636
2742,54,1413,497,5.158970915860469,5.33862494624664
2405,981,655,1200,6.393780327768793,3.154478082119833
2920,634,1005,455,6.367351298562578,3.2709592211793646
2998,45,814,789,148.93765068514045,3.0768746118550117
2225,969,1068,1190,77.43351542710657,2.7499853296236902
2564,105,1542,1093,4.232886745811334,6.375469979841501
2493,543,1286,1392,91.67006439405502,7.246626661453998
2167,773,1419,645,4.426923429059725,6.184161055186539
2324,829,729,920,22.154301583910637,6.6106441360824615
2165,361,1024,774,4.321085238196967,6.289974902559922
2159,841,1387,824,6.146794030579548,3.6952536995961336
2415,621,1532,1027,6.429090243232522,3.11115178045168
3092,1018,1097,524,4.823816644795069,5.752786809718027
2958,355,1071,1344,41.18259224219489,4.410210269614895
3123,695,1254,616,4.823816644795069,5.752786809718027
2801,309,1345,445,4.585680715353862,6.018466334461384
2285,293,617,627,5.582354197820978,4.763363246361332
3030,827,1071,694,6.296731467635121,3.351252571475816
2490,434,1550,719,4.744438001648,5.843767477381458
2978,153,1521,1003,6.270332956938384,3.505208371380802
2848,777,1268,999,6.376140629291665,3.200260407694865
2618,1000,968,1308,6.985076448866237,1.8951590415477448
2173,207,1514,1223,5.06198309274575,5.492368426883526
2281,649,1570,1338,6.27912228766747,3.4395760828656905
2442,830,1485,1398,282.5612659077731,8.698960564538398
2923,449,1376,629,4.973754081850642,5.5738027995726664
2764,610,677,526,868.1612598040709,8.239041165960908
2279,44,983,1054,5.185430463576159,5.303648971034857
2527,571,650,1008,6.834986419263284,2.1588946661256663
2204,512,1512,945,4.2858058412427145,6.324459226227842
2623,247,1550,922,4.903225806451614,5.686761364770657
3084,834,1482,872,4.779747917111728,5.830491234565629
2544,381,1314,557,4.709158604693747,5.883408010623855
2774,143,1247,1403,43.63414410840175,4.609537978162016
2796,304,1125,566,6.208594012268441,3.64510514769873
2914,920,1521,609,4.541581469161047,6.065363573542014
2412,731,749,712,77.9109164708396,2.120341911187038
2532,940,1408,1295,6.817285683767205,2.083946777288232
2171,286,1133,449,4.929654835657827,5.627450878913955
2820,742,677,872,7.108829004791407,2.049802622220662
2316,1004,1074,1064,958.5899838251901,7.215668883929448
2897,586,1524,732,4.523941770683919,6.083931749038955
2424,446,975,1073,7.400830103457747,2.92808979800338
2392,306,1038,1280,6.640766624958038,2.474784753220252
2611,710,1444,554,5.017853328043459,5.5192809690601194
2407,647,1215,597,5.37946714682455,5.03550057623832
2804,1016,1270,1118,6.614337595751824,2.6241297694548598
3043,669,1424,463,3.8007141331217387,6.76221930656212
2243,854,1430,792,5.785180211798456,4.3950026479955335
2894,264,937,564,23.588061159092987,5.094607166851147
2259,702,1490,1110,6.102694784386731,3.789364855147926
3096,120,764,1204,6.482039857173376,3.018485845870913
2964,480,779,1083,7.931791131321147,4.073914469546183
2918,395,1418,1354,219.86541337321088,3.4513143539149644
2893,968,1587,706,4.1887874996185195,6.417335882422635
2822,360,1174,1090,1436.351512192145,7.872903318270225
2492,294,1008,915,6.614337595751824,2.6241297694548598
2628,650,1378,605,5.52058473464156,4.826246969944537
2316,373,657,1320,4.259346293527025,6.35007095170634
2384,963,1189,489,6.15561387981811,3.676078881869252
2828,907,1472,1401,6.614398632770775,2.740542650974987
2772,326,1087,1331,80.98922696615499,6.820680876715623
2983,218,1036,1164,696.5153965880307,2.221001505658177
3039,318,1497,1258,5.58235419782098,4.763363246361332
3031,876,1194,1411,5.035493026520585,5.49722177702728
2977,499,646,428,75.02639851069677,6.39753042959874
3002,217,1334,1397,1349.7408978545484,5.014528080853503
2214,127,1355,793,4.1976073488570815,6.409008855821443
2573,439,935,1034,60.09582811975463,0.790808959266301
3111,656,777,675,5.988097781304362,4.098424148232243
2514,206,1039,1071,6.261543626209296,3.569612488647065
2508,477,761,1090,6.7378765221106605,2.3242468047140843
2768,208,977,944,202.77535325174725,4.604607425909204
2470,988,1151,1194,531.8613238929411,8.532690907422278
2214,362,1498,727,3.668446913052767,6.893531457881896
2936,41,1231,895,7.029297769096958,2.014534591305353
2990,759,647,751,6.429090243232521,3.11115178045168
2902,959,881,744,6.190893276772362,3.598141786575121
2232,596,1194,1202,6.940946684163946,2.014375979348105
2999,820,1226,484,3.72133548997467,6.827902109969284
2837,62,1396,613,4.89440595721305,5.697236789050592
2530,283,680,1118,5.573503830072939,4.744316518713915
2194,297,1376,476,4.074129459517198,6.523535174646491
2216,811,1557,1416,6.93221839045381,2.2692784861039907
2214,417,1109,1307,6.296731467635121,3.3512525714758157
3114,567,1169,516,3.8448133793145547,6.7250468453336865
2152,250,1427,622,4.629779961546678,5.970875084257765
2450,674,962,742,532.5959044160284,8.266977816106897
2602,97,636,1260,5.344218268379773,5.116471484155564
2877,244,1228,714,6.164525284585101,3.7827125517912616
2807,964,1302,1230,6.561387981810968,2.7327780507369774
2145,684,1125,639,5.009033478804896,5.530256469731811
2221,603,1356,970,5.37946714682455,5.03550057623832
2901,40,1348,1396,90.24124881740778,8.024487679453529
2242,438,1394,1008,2.9892880031739257,7.366026341400844
2885,863,1100,730,5.820490127262184,4.368931327408712
2420,629,1567,483,3.659596545304727,6.8779217942014546
3002,1022,1131,483,4.047669911801508,6.547512965981135
2317,625,1450,1199,6.032166508987703,3.973727174619524
2635,168,1583,883,3.4479201635792114,7.042615099652174
2455,716,1553,439,4.444563127536852,6.166172269516806
2657,504,1084,1165,730.4211554307686,9.472783893715718
2146,345,682,1026,5.0795922727134,5.441432417193721
2872,412,1468,1121,6.093874935148167,3.8078466995399096
3047,246,1250,1244,1015.1490829187901,5.17514990338258
2928,323,1044,553,5.176610614337596,5.315347836565628
2309,832,1340,1115,6.985015411847286,1.722543487992146
2340,343,1176,1346,6.570177312540056,2.6471035906940807
2934,739,824,970,6.129184850611897,3.7748389615652913
2346,364,1238,827,3.7036957914975437,6.842287606315376
2515,386,1107,553,4.991454817346721,5.608077512651579
2319,558,1098,894,7.533524582659384,3.188108142367124
2814,648,704,934,7.1973021637623225,2.3284235644615907
2856,513,985,1048,117.31543931394388,7.6780472522322185
2961,814,1563,1281,5.617603076265755,4.674486813870047
2516,554,1438,961,6.376110110782189,3.1510940398527487
2941,44,770,795,130.3961302529984,2.44755475942489
2922,390,1525,1109,6.0674153874324785,3.8626408654714557
2275,47,1493,1394,4.3034455397198395,6.307265298724039
2376,613,778,781,58.96298104800562,4.268630629805232
2359,875,998,1303,32.95175023651844,8.832786731135174
2186,913,653,649,56.58223212378308,7.033403453305636
2955,329,750,630,1492.9761650440992,2.269821707777538
2875,906,1049,1193,6.534989471114232,2.9219241741026485
2546,335,903,444,6.041016876735741,3.9954322893264673
2601,273,1021,801,20.5877864925077,7.470045930775067
3103,380,868,715,36.66005432294686,8.28946439723885
2742,798,1168,914,5.952787865840633,4.1276390655286574
2340,1010,1295,1355,1065.437788018433,6.513293439085106
2659,512,1048,793,42.63405255287333,2.325458335763827
2401,600,1529,942,4.96493423261208,5.584601503840675
2414,802,756,1332,6.2791528061769455,3.4846753907262404
2861,490,1090,1207,278.95394756920064,8.55327133880125
2582,784,1190,847,6.138035218359936,3.79745485951194
2694,655,1358,607,5.300088503677481,5.147770572855994
2819,482,1488,856,6.058595538193916,3.8806935745369118
2868,170,1212,1315,344.72731711783206,5.21448165821599
2602,218,603,955,6.252662739951781,3.5015403354182792
2502,705,1135,428,5.18543046357616,5.303648971034857
2370,919,1282,1024,39.368266853846855,6.633384576110891
2853,546,1516,719,4.682729575487533,5.939182287325058
2537,1027,978,936,76.99996948149055,3.6766357344886993
2599,666,904,687,788.7017426068913,7.019848145538044
2217,979,1296,1224,130.64394054994352,1.3091067160240877
2969,704,788,957,6.305551316873684,3.3297004351727133
2799,783,1477,966,4.894375438703574,5.669756922547954
2168,282,1555,1234,5.502945036164434,4.853121542619253
2866,868,1277,1248,6.570268868068484,2.8184997721515215
2153,401,805,714,4.762077700125126,5.823765887115337
3080,397,1336,1367,19.454939420758688,8.103071146131603
2410,478,1029,652,6.490890224921415,3.045696181969393
2208,279,1055,576,4.691518906216621,5.903049388872817
2239,439,1033,837,6.402630695516831,3.180770765128999
3097,214,1069,1122,394.897732474746,5.936649718628783
2681,196,1587,1278,6.711386455885495,2.354622813590318
