m0,m1,m2,m3,voltage_mV,std_mV
2358,474,1553,462,5.238349559007539,5.232594379895262
2855,786,845,741,5.441236610003968,4.977014081803753
2767,48,823,1123,6.870235297708061,1.9322825812664055
2197,954,1553,1364,6.9143955809198285,1.8937038600925287
2758,259,1196,1330,289.7679982909635,3.4846293405781616
2927,212,733,1088,20.039063692129275,7.834030382346489
3075,455,1534,514,5.5999633777886295,4.702592754445912
2632,297,1357,1260,6.967406231879635,1.8950425144854992
2391,873,1379,885,6.393749809259316,3.1045869319742425
2884,116,1124,1305,163.3194982757042,8.654551028252461
2227,328,639,1248,5.899868770409253,4.2263066117597505
2887,900,630,1287,5.758720664082767,4.440721833078122
3126,936,1539,438,6.129154332102421,3.733245382136433
2885,816,607,614,7.135380108035523,2.159389317072156
2908,722,1529,876,6.182134464552751,3.7031284525361516
2345,786,1521,1083,6.658497878963591,2.6002031483686525
2268,271,1117,432,5.626453444013795,4.6937337558703485
2479,189,1534,1248,6.226233710745568,3.605796413402343
2597,288,1351,1177,7.046998504593035,2.0901760903648485
2789,284,922,1084,342.95724356822427,1.1172515794640356
3134,561,1247,1059,6.746787926877651,2.4873889838152303
2782,353,949,778,294.19171727652815,7.570433025308681
2797,390,824,916,423.4257026886806,8.81364662042458
2927,205,844,836,1545.9111301004052,0.6850321850611917
2565,1004,1287,533,6.243812372203742,3.4772919761966943
2489,271,749,441,6.693746757408369,2.4179305725007505
2315,225,1465,729,5.873409222693565,4.274540784022441
2626,921,1512,582,6.376171147801142,3.248682764484759
3133,456,1506,437,6.190923795281838,3.641278436270041
2363,923,1537,1333,6.605578783532214,2.7676724526530982
2468,113,1305,693,5.94396801660207,4.144293718379795
2756,620,929,1207,19.70274971770379,7.9869359052138025
2298,217,1256,667,5.308908352916044,5.135477927350267
2976,630,1504,637,5.617633594775232,4.707775090116028
3124,119,1547,657,5.776360362559894,4.410312675574366
2803,482,1134,692,6.137974181340984,3.714308587550521
2248,166,1376,1130,6.129154332102421,3.733245382136433
2706,353,601,860,41.26224555192725,4.305174037227011
2411,514,1173,1078,10.719626453444015,7.24095854040122
2327,181,731,983,5.961577196569721,4.072736693668772
2729,860,718,1279,6.561357463301492,2.6750353553686295
