motor_0,motor_1,voltage
2257.0,15.0,1.510895107882931
2257.0,35.40816326530612,1.7955565050202946
2257.0,55.816326530612244,1.5546891689809867
2257.0,76.22448979591837,1.7955565050202948
2257.0,96.63265306122449,3.1312753685110017
2257.0,117.0408163265306,1.9050416577654345
2257.0,137.44897959183675,2.8028199102755815
2257.0,157.85714285714286,2.9560991241187775
2257.0,178.26530612244898,2.540055543687246
2257.0,198.6734693877551,2.452467421491134
2257.0,219.0816326530612,4.357509079256569
2257.0,239.48979591836735,3.3064516129032255
2257.0,259.8979591836735,4.050950651570177
2257.0,280.3061224489796,3.4597308267464215
2257.0,300.7142857142857,2.780922879726554
2257.0,321.1224489795918,5.1895962401196325
2257.0,341.53061224489795,6.612903225806451
2257.0,361.9387755102041,5.9559923093356115
2257.0,382.3469387755102,8.189489425336467
2257.0,402.7551020408163,9.350032044434949
2257.0,423.1632653061224,12.087160863063447
2257.0,443.57142857142856,15.4155095065157
2257.0,463.9795918367347,11.977675710318309
2257.0,484.3877551020408,17.013992736594744
2257.0,504.7959183673469,16.904507583849604
2257.0,525.204081632653,15.9629352702414
2257.0,545.6122448979592,22.050309762871183
2257.0,566.0204081632653,19.35697500534074
2257.0,586.4285714285714,26.758171330912198
2257.0,606.8367346938776,32.73606067079684
2257.0,627.2448979591836,31.159474471266826
2257.0,647.6530612244898,37.75048066652425
2257.0,668.0612244897959,41.14452040162358
2257.0,688.469387755102,43.44370860927152
2257.0,708.8775510204082,43.815958128605004
2257.0,729.2857142857142,66.56697286904507
2257.0,749.6938775510204,84.36925870540483
2257.0,770.1020408163265,124.72548600726337
2257.0,790.5102040816327,140.29427472762228
2257.0,810.9183673469388,192.51869258705403
2257.0,831.3265306122448,264.7938474684897
2257.0,851.734693877551,350.0473036896877
2257.0,872.1428571428571,471.75099948118543
2257.0,892.5510204081633,607.7096621601002
2257.0,912.9591836734694,703.6850337229532
2257.0,933.3673469387755,961.960509048738
2257.0,953.7755102040816,1149.3121890926848
2257.0,974.1836734693877,1441.440473647267
2257.0,994.5918367346939,1614.4933927426985
2257.0,1015.0,1923.5268715475938
2277.408163265306,15.0,4.094744712668232
2277.408163265306,35.40816326530612,2.9998931852168336
2277.408163265306,55.816326530612244,1.6422772911770986
2277.408163265306,76.22448979591837,2.583849604785302
2277.408163265306,96.63265306122449,3.3064516129032255
2277.408163265306,117.0408163265306,2.2991882076479384
2277.408163265306,137.44897959183675,2.627643665883358
2277.408163265306,157.85714285714286,2.4305703909421057
2277.408163265306,178.26530612244898,2.6057466353343304
2277.408163265306,198.6734693877551,0.8320871608630634
2277.408163265306,219.0816326530612,2.430570390942106
2277.408163265306,239.48979591836735,2.627643665883358
2277.408163265306,259.8979591836735,4.2261268959624
2277.408163265306,280.3061224489796,5.167699209570604
2277.408163265306,300.7142857142857,5.53994872890408
2277.408163265306,321.1224489795918,6.525315103610339
2277.408163265306,341.53061224489795,4.094744712668233
2277.408163265306,361.9387755102041,4.510788293099766
2277.408163265306,382.3469387755102,6.656697286904507
2277.408163265306,402.7551020408163,9.459517197180089
2277.408163265306,423.1632653061224,8.080004272591326
